"id","date","vaccine","sentiment"
"1490933644055113730","20220208","none","neutral"
"1490934058225864704","20220208","none","neutral"
"1490934070590976000","20220208","none","neutral"
"1490934563660451845","20220208","none","neutral"
"1490934599215902720","20220208","none","neutral"
"1490934601099153408","20220208","none","neutral"
"1490935111558524929","20220208","none","neutral"
"1490937464550457344","20220208","none","neutral"
"1490938221601390593","20220208","novavax","positive"
"1490935593681166337","20220208","",""
"1490938699378733056","20220208","none","neutral"
"1490938904400531457","20220208","none","negative"
"1490939246882213888","20220208","none","neutral"
"1490939715457069057","20220208","none","neutral"
"1490940007250419714","20220208","none","neutral"
"1490940123193966592","20220208","none","neutral"
"1490940221097385984","20220208","none","negative"
"1490940487838347264","20220208","none","neutral"
"1490940756843921410","20220208","pfizer","negative"
"1490940769943027715","20220208","none","neutral"
"1490940829447626752","20220208","none","neutral"
"1490941170369073152","20220208","none","neutral"
"1490941183824072708","20220208","novavax","negative"
"1490941236806438913","20220208","none","neutral"
"1490943172121604098","20220208","none","neutral"
"1490943259161497603","20220208","none","negative"
"1490943483145637893","20220208","none","neutral"
"1490944207670083588","20220208","novavax","negative"
"1490944778284183552","20220208","none","negative"
"1490945126528475143","20220208","none","negative"
"1490945769267884034","20220208","none","neutral"
"1490943583259852803","20220208","",""
"1490945824024502275","20220208","none","neutral"
"1490945940924305410","20220208","none","neutral"
"1490945902470565889","20220208","novavax","negative"
"1490946005516578816","20220208","none","neutral"
"1490946183136948225","20220208","none","neutral"
"1490946245195874305","20220208","none","neutral"
"1490946358513385476","20220208","none","neutral"
"1490946396023062535","20220208","none","neutral"
"1490946410334023685","20220208","none","neutral"
"1490946434459664384","20220208","none","neutral"
"1490946497000591362","20220208","none","neutral"
"1490946683756187650","20220208","moderna","positive"
"1490946763649212416","20220208","none","neutral"
"1490947135725969411","20220208","none","neutral"
"1490947172979728384","20220208","none","negative"
"1490947452652109825","20220208","none","neutral"
"1490947767728218113","20220208","none","negative"
"1490948088403402752","20220208","none","negative"
"1490948776806477825","20220208","none","neutral"
"1490947340185735169","20220208","none","neutral"
"1490948846083801090","20220208","none","negative"
"1490949818658979841","20220208","none","neutral"
"1490949961214984192","20220208","moderna","negative"
"1490950830991998976","20220208","none","neutral"
"1490951150136623105","20220208","novavax","neutral"
"1490951944537780224","20220208","none","negative"
"1490951307502698496","20220208","none","negative"
"1490952255545421831","20220208","none","neutral"
"1490952434415697923","20220208","none","neutral"
"1490953015536373764","20220208","none","neutral"
"1490953261750587396","20220208","none","neutral"
"1490953363185274881","20220208","none","neutral"
"1490953430818766849","20220208","none","neutral"
"1490954177333407747","20220208","none","neutral"
"1490954316441690117","20220208","none","neutral"
"1490954772153004032","20220208","none","neutral"
"1490954802662096903","20220208","none","neutral"
"1490955729032916993","20220208","none","neutral"
"1490956167060746240","20220208","moderna","positive"
"1490955804471865345","20220208","",""
"1490955896754962435","20220208","",""
"1490956436826095625","20220208","none","negative"
"1490956826346921990","20220208","none","neutral"
"1490956972677824512","20220208","none","negative"
"1490958583227465730","20220208","none","neutral"
"1490958600562479105","20220208","none","neutral"
"1490958626231574529","20220208","none","neutral"
"1490959588438724609","20220208","none","neutral"
"1490960115906019328","20220208","none","neutral"
"1490960120570085380","20220208","novavax","negative"
"1490960749505613825","20220208","moderna","positive"
"1490961172149190658","20220208","none","negative"
"1490961443302576128","20220208","none","negative"
"1490961677172494338","20220208","none","neutral"
"1490962015250231296","20220208","none","neutral"
"1490962921824075779","20220208","pfizer","neutral"
"1490963229950242829","20220208","none","neutral"
"1490963932311592961","20220208","none","neutral"
"1490964917083525123","20220208","none","negative"
"1490965831987400708","20220208","none","neutral"
"1490966030562123777","20220208","none","neutral"
"1490966220879069184","20220208","none","neutral"
"1490966260125167618","20220208","none","neutral"
"1490966771087851520","20220208","none","neutral"
"1490966856173514753","20220208","none","neutral"
"1490967832796008450","20220208","none","negative"
"1490968107954937856","20220208","moderna","positive"
"1490968135209746433","20220208","none","neutral"
"1490968164636704769","20220208","none","neutral"
"1490968567440764928","20220208","none","neutral"
"1490969310952579073","20220208","none","neutral"
"1490968198606626816","20220208","astrazeneca","negative"
"1490970080959942658","20220208","none","neutral"
"1490970232789561344","20220208","none","neutral"
"1490970420744712192","20220208","none","neutral"
"1490971560294842374","20220208","moderna","neutral"
"1490971694772670464","20220208","none","neutral"
"1490972559986544640","20220208","novavax","negative"
"1490972162274242562","20220208","moderna","positive"
"1490973111529132034","20220208","none","negative"
"1490974236219162624","20220208","novavax","negative"
"1490974454951735297","20220208","none","negative"
"1490974517237547011","20220208","none","neutral"
"1490974701686247426","20220208","none","neutral"
"1490976618722258948","20220208","none","neutral"
"1490974800478572544","20220208","novavax","negative"
"1490978464681263104","20220208","none","negative"
"1490978487452450816","20220208","none","neutral"
"1490978701542326273","20220208","none","negative"
"1490979409469521926","20220208","none","neutral"
"1490979491698528257","20220208","none","neutral"
"1490980465968226305","20220208","none","neutral"
"1490981245584818185","20220208","none","negative"
"1490981478636871690","20220208","none","neutral"
"1490981728445349888","20220208","novavax","negative"
"1490981793956249610","20220208","none","negative"
"1490983491802222592","20220208","none","neutral"
"1490983118282526720","20220208","none","negative"
"1490983783889514502","20220208","none","neutral"
"1490983903196512258","20220208","none","neutral"
"1490984000139444224","20220208","novavax","positive"
"1490984885175336961","20220208","none","neutral"
"1490986422471331840","20220208","none","negative"
"1490986660724867077","20220208","none","neutral"
"1490987503054356480","20220208","none","negative"
"1490987787797303297","20220208","none","neutral"
"1490987866616664064","20220208","none","neutral"
"1490987921335525376","20220208","none","negative"
"1490987975223967746","20220208","none","neutral"
"1490989556937605121","20220208","none","neutral"
"1490988735751720962","20220208","moderna","neutral"
"1490988835018543105","20220208","",""
"1490990822241697794","20220208","none","negative"
"1490991739942830088","20220208","none","neutral"
"1490991927466295296","20220208","none","neutral"
"1490990862968717312","20220208","none","negative"
"1490991936219475969","20220208","none","negative"
"1490993139267813378","20220208","none","neutral"
"1490994733921222661","20220208","none","neutral"
"1490996823666073600","20220208","none","neutral"
"1490992932677353472","20220208","",""
"1490996873104334848","20220208","none","negative"
"1490997062628163585","20220208","none","negative"
"1490997268249726976","20220208","none","negative"
"1490997483605876736","20220208","none","neutral"
"1490999739063537665","20220208","none","negative"
"1491000768564195334","20220208","none","negative"
"1491002931302510594","20220208","none","neutral"
"1491002369559384071","20220208","none","negative"
"1491003227676229635","20220208","none","neutral"
"1491004424684457986","20220208","none","neutral"
"1491004671372107781","20220208","none","neutral"
"1491004726367776773","20220208","none","neutral"
"1491005157571989508","20220208","none","neutral"
"1491005471435915268","20220208","none","neutral"
"1491004789052043267","20220208","moderna","negative"
"1491005488024416265","20220208","none","negative"
"1491005913477808129","20220208","none","neutral"
"1491006013042229248","20220208","none","neutral"
"1491006344140574725","20220208","none","neutral"
"1491006569814712322","20220208","none","neutral"
"1491006753945042944","20220208","none","neutral"
"1491007028118048777","20220208","none","neutral"
"1491007562455699461","20220208","none","neutral"
"1491007838000656384","20220208","none","negative"
"1491007995425456133","20220208","none","negative"
"1491009522827100160","20220208","none","negative"
"1491010038328033287","20220208","none","neutral"
"1491010626453667841","20220208","none","neutral"
"1491010774864920576","20220208","none","negative"
"1491011116369346562","20220208","moderna","negative"
"1491011244655996930","20220208","none","negative"
"1491011372259307522","20220208","none","negative"
"1491012108703899655","20220208","none","neutral"
"1491012374073331713","20220208","none","negative"
"1491012439684841472","20220208","moderna","neutral"
"1491012903105101824","20220208","novavax","positive"
"1491013756435894272","20220208","pfizer","negative"
"1491013938720374790","20220208","none","neutral"
"1491015152757583872","20220208","none","neutral"
"1491015901910806533","20220208","none","neutral"
"1491016586253139968","20220208","none","neutral"
"1491016706952675328","20220208","novavax","neutral"
"1491017128979353603","20220208","none","neutral"
"1491017864161087489","20220208","none","neutral"
"1491018983876796419","20220208","none","neutral"
"1491019018777542659","20220208","none","neutral"
"1491019520818835456","20220208","none","negative"
"1491020931682435077","20220208","none","neutral"
"1491021019217334273","20220208","none","negative"
"1491021021582970881","20220208","none","negative"
"1491021999808065537","20220208","none","neutral"
"1491022456039313410","20220208","none","neutral"
"1491021410910994435","20220208","",""
"1491026672337915909","20220208","none","neutral"
"1491026927666495492","20220208","none","neutral"
"1491027413056495622","20220208","none","neutral"
"1491024299779854341","20220208","",""
"1491028007858819072","20220208","none","negative"
"1491028235836342274","20220208","none","neutral"
"1491029075401404418","20220208","none","neutral"
"1491032335835611137","20220208","none","neutral"
"1491032413115658240","20220208","none","neutral"
"1491032532527509507","20220208","none","neutral"
"1491032711200649217","20220208","none","neutral"
"1491033229578874883","20220208","none","neutral"
"1491034706582061057","20220208","none","neutral"
"1491036548246167556","20220208","none","neutral"
"1491037266952679427","20220208","pfizer","positive"
"1491037943557148673","20220208","none","neutral"
"1491038784108249089","20220208","none","neutral"
"1491039168658817027","20220208","none","negative"
"1491039403480731651","20220208","none","negative"
"1491039410032238594","20220208","none","negative"
"1491039987722518529","20220208","none","neutral"
"1491043048054484994","20220208","none","neutral"
"1491043768513875970","20220208","none","negative"
"1491044458980335623","20220208","none","neutral"
"1491048775267553282","20220208","none","negative"
"1491049186825216000","20220208","none","neutral"
"1491051497177886720","20220208","none","neutral"
"1491052433518530560","20220208","none","neutral"
"1491055192271474688","20220208","none","neutral"
"1491055194741821447","20220208","none","neutral"
"1491055265579696129","20220208","none","negative"
"1491055509340061697","20220208","none","negative"
"1491054589852123139","20220208","",""
"1491055820565618695","20220208","none","neutral"
"1491056478882574342","20220208","none","neutral"
"1491056481210617859","20220208","none","neutral"
"1491058494509887492","20220208","none","neutral"
"1491062674725416963","20220208","none","neutral"
"1491062878140575747","20220208","none","neutral"
"1491064641216466947","20220208","none","neutral"
"1491064872091930626","20220208","none","negative"
"1491065164526936065","20220208","none","neutral"
"1491065514063704069","20220208","none","neutral"
"1491067954423042051","20220208","none","neutral"
"1491065360879349760","20220208","none","neutral"
"1491068573321957384","20220208","none","neutral"
"1491068709158649856","20220208","none","negative"
"1491068359966076932","20220208","",""
"1491068828473774080","20220208","none","neutral"
"1491070273042653186","20220208","none","neutral"
"1491072027532611588","20220208","none","neutral"
"1491074778434015237","20220208","none","neutral"
"1491075156701286407","20220208","none","neutral"
"1491075517281636354","20220208","moderna","positive"
"1491075789932351489","20220208","none","neutral"
"1491076505317031937","20220208","none","neutral"
"1491076162172633090","20220208","none","neutral"
"1491078697658781697","20220208","none","negative"
"1491080267779362818","20220208","none","neutral"
"1491077076308623360","20220208","",""
"1491083428481142784","20220208","none","neutral"
"1491084615561670661","20220208","none","neutral"
"1491088179562225667","20220208","none","neutral"
"1491089792653983749","20220208","none","neutral"
"1491092991372627973","20220208","none","negative"
"1491093266213007360","20220208","none","negative"
"1491093380251918338","20220208","none","negative"
"1491093709311651842","20220208","none","neutral"
"1491098274094358532","20220208","none","neutral"
"1491103467871825920","20220208","none","neutral"
"1491105251960762377","20220208","none","neutral"
"1491113367364329474","20220208","pfizer","neutral"
"1491113826213068800","20220208","none","negative"
"1491116751735881729","20220208","none","neutral"
"1491117166913257474","20220208","none","negative"
"1491118544284798976","20220208","none","neutral"
"1491121053636177921","20220208","none","neutral"
"1491123228525604865","20220208","none","neutral"
"1491125015382839301","20220208","none","neutral"
"1491127368207187969","20220208","novavax","negative"
"1491130100309704704","20220208","none","neutral"
"1491129748759760903","20220208","none","neutral"
"1491131117554257920","20220208","none","negative"
"1491131493225275398","20220208","none","neutral"
"1491132473593454596","20220208","none","neutral"
"1491132546473930753","20220208","none","neutral"
"1491132878943842304","20220208","moderna","positive"
"1491133116747968514","20220208","none","neutral"
"1491134173184401408","20220208","none","negative"
"1491134445222789120","20220208","none","negative"
"1491137593870000131","20220208","none","neutral"
"1491138152459018241","20220208","moderna","neutral"
"1491138166392496129","20220208","none","negative"
"1491135743825428480","20220208","",""
"1491139609329565696","20220208","none","neutral"
"1491139776208068616","20220208","none","neutral"
"1491139822878359554","20220208","none","neutral"
"1491141164661362689","20220208","none","neutral"
"1491143217039147008","20220208","none","neutral"
"1491143916560674825","20220208","none","neutral"
"1491144004578476035","20220208","none","neutral"
"1491144216311140354","20220208","none","neutral"
"1491146005689290753","20220208","none","neutral"
"1491147405869256704","20220208","none","neutral"
"1491147801950322689","20220208","none","neutral"
"1491144423039959040","20220208","",""
"1491149078540926977","20220208","none","neutral"
"1491149267817594881","20220208","none","negative"
"1491149686543052801","20220208","none","neutral"
"1491149814025064449","20220208","none","negative"
"1491150597323890690","20220208","moderna","negative"
"1491150776693293057","20220208","none","neutral"
"1491150905177419776","20220208","none","negative"
"1491151454597369857","20220208","none","neutral"
"1491151927690018818","20220208","none","negative"
"1491152362593210369","20220208","none","neutral"
"1491153355670175746","20220208","none","neutral"
"1491153398866931713","20220208","none","neutral"
"1491153872941105152","20220208","none","neutral"
"1491154009545396224","20220208","none","negative"
"1491154399653105666","20220208","none","negative"
"1491155039376711680","20220208","none","neutral"
"1491154978425425920","20220208","none","neutral"
"1491155839725768704","20220208","none","negative"
"1491156272573718528","20220208","none","negative"
"1491156621820841984","20220208","none","neutral"
"1491157051795714049","20220208","none","negative"
"1491157100663549952","20220208","none","neutral"
"1491157498157490186","20220208","none","neutral"
"1491157733374328834","20220208","none","neutral"
"1491158564920266754","20220208","none","neutral"
"1491159567929073667","20220208","novavax","positive"
"1491159587328000006","20220208","none","negative"
"1491160769123450882","20220208","none","neutral"
"1491160996500897792","20220208","pfizer","positive"
"1491161482058698753","20220208","none","neutral"
"1491162040861442048","20220208","none","neutral"
"1491161160770801665","20220208","none","negative"
"1491162098436812801","20220208","none","neutral"
"1491162182889127937","20220208","none","negative"
"1491162672741691400","20220208","none","neutral"
"1491162937683496961","20220208","none","neutral"
"1491164226798624768","20220208","none","neutral"
"1491164396529532933","20220208","none","negative"
"1491164599449653249","20220208","pfizer","positive"
"1491165075469922305","20220208","none","neutral"
"1491165324728619010","20220208","pfizer","negative"
"1491165896819474432","20220208","none","neutral"
"1491166003421904896","20220208","none","negative"
"1491166126709297154","20220208","none","neutral"
"1491166253775716354","20220208","none","neutral"
"1491166410529468417","20220208","none","negative"
"1491166899560140800","20220208","none","neutral"
"1491166962185080838","20220208","none","neutral"
"1491167705751339008","20220208","none","neutral"
"1491167723904454657","20220208","none","neutral"
"1491167819589099522","20220208","none","neutral"
"1491167304927035393","20220208","",""
"1491168023302262784","20220208","none","neutral"
"1491168909051183104","20220208","none","negative"
"1491168961744216065","20220208","none","negative"
"1491168214612873217","20220208","",""
"1491169291177058316","20220208","none","negative"
"1491169434895253506","20220208","none","neutral"
"1491169684896776193","20220208","none","neutral"
"1491169976882892803","20220208","none","negative"
"1491170021699166220","20220208","none","neutral"
"1491170179413426179","20220208","none","neutral"
"1491170028649132032","20220208","moderna","neutral"
"1491171107155877888","20220208","none","negative"
"1491171241943834630","20220208","none","neutral"
"1491171360428945414","20220208","none","neutral"
"1491171658153205761","20220208","none","negative"
"1491171757176557570","20220208","none","negative"
"1491171902210985985","20220208","none","neutral"
"1491172495172513799","20220208","none","neutral"
"1491172584850800640","20220208","none","neutral"
"1491172596632621059","20220208","none","neutral"
"1491172753076256772","20220208","none","neutral"
"1491173127925399554","20220208","none","neutral"
"1491173484801978369","20220208","none","neutral"
"1491172974392934400","20220208","none","neutral"
"1491173516624171008","20220208","none","neutral"
"1491173724233609216","20220208","none","neutral"
"1491173747654479875","20220208","none","neutral"
"1491173946841985031","20220208","none","neutral"
"1491174018011234307","20220208","none","neutral"
"1491174019663491072","20220208","none","neutral"
"1491174258806247425","20220208","none","neutral"
"1491174492370255872","20220208","none","negative"
"1491174676789620736","20220208","novavax","negative"
"1491174860378501120","20220208","none","neutral"
"1491175007006900228","20220208","none","neutral"
"1491175013570940933","20220208","none","neutral"
"1491175110283501572","20220208","none","neutral"
"1491175129921245187","20220208","none","neutral"
"1491175235735138304","20220208","none","neutral"
"1491175541231480838","20220208","none","neutral"
"1491175092923281408","20220208","",""
"1491175701248372738","20220208","none","neutral"
"1491175741501095937","20220208","none","neutral"
"1491175885139030017","20220208","none","neutral"
"1491175984967872512","20220208","none","neutral"
"1491176062231150592","20220208","none","neutral"
"1491176596837113856","20220208","none","neutral"
"1491177321226989570","20220208","none","neutral"
"1491177561321357326","20220208","none","neutral"
"1491177869011468289","20220208","none","neutral"
"1491178100407009280","20220208","none","negative"
"1491178141620252672","20220208","none","neutral"
"1491178275926069250","20220208","none","neutral"
"1491177870206828546","20220208","",""
"1491178306846490624","20220208","moderna","positive"
"1491178778172997633","20220208","none","neutral"
"1491178232674418688","20220208","",""
"1491178904056647681","20220208","none","neutral"
"1491179208684765186","20220208","none","neutral"
"1491179417837604866","20220208","none","neutral"
"1491179630648123392","20220208","novavax","negative"
"1491180272192262144","20220208","none","neutral"
"1491181060260233219","20220208","none","negative"
"1491181280624807938","20220208","none","neutral"
"1491181465341726725","20220208","none","neutral"
"1491181678462603264","20220208","none","neutral"
"1491182136833212416","20220208","novavax","negative"
"1491182480325754881","20220208","none","neutral"
"1491182850598903811","20220208","none","neutral"
"1491182934837305345","20220208","none","neutral"
"1491183457346920448","20220208","none","negative"
"1491183507955396608","20220208","none","neutral"
"1491183936541806592","20220208","none","neutral"
"1491184116767010816","20220208","none","negative"
"1491184314645884929","20220208","astrazeneca","negative"
"1491184549941989377","20220208","none","neutral"
"1491184556040671233","20220208","astrazeneca","negative"
"1491184566765178883","20220208","none","neutral"
"1491184596314394624","20220208","none","neutral"
"1491185081381179406","20220208","none","neutral"
"1491185216928755716","20220208","none","neutral"
"1491185253062672386","20220208","none","negative"
"1491185045427875840","20220208","",""
"1491185385845960708","20220208","none","neutral"
"1491185999304884227","20220208","none","neutral"
"1491186288976089090","20220208","none","neutral"
"1491186325781114880","20220208","none","neutral"
"1491186526616973312","20220208","none","neutral"
"1491186921749585920","20220208","none","neutral"
"1491187200687742980","20220208","none","negative"
"1491187245512290305","20220208","none","neutral"
"1491187785461608456","20220208","none","negative"
"1491187812443787266","20220208","none","negative"
"1491187956761382912","20220208","none","neutral"
"1491188079704809474","20220208","pfizer","positive"
"1491188769709785088","20220208","none","neutral"
"1491189091190571010","20220208","none","neutral"
"1491188753683329025","20220208","none","neutral"
"1491189415833526273","20220208","none","neutral"
"1491189898736697347","20220208","pfizer","positive"
"1491190082967306242","20220208","none","neutral"
"1491190492822110208","20220208","none","neutral"
"1491191315945889795","20220208","none","neutral"
"1491191363060535296","20220208","pfizer","negative"
"1491189953182973956","20220208","",""
"1491191366701166593","20220208","none","negative"
"1491191638399799296","20220208","none","negative"
"1491191810151960577","20220208","none","neutral"
"1491192471321296898","20220208","none","neutral"
"1491193152363196416","20220208","none","neutral"
"1491193290888445952","20220208","none","negative"
"1491193428021231616","20220208","none","neutral"
"1491193479804125184","20220208","none","neutral"
"1491193521948217348","20220208","none","neutral"
"1491193878250094597","20220208","none","negative"
"1491194161286066178","20220208","none","neutral"
"1491194188691501056","20220208","none","neutral"
"1491194623137816577","20220208","none","neutral"
"1491194158505406465","20220208","",""
"1491194624924610564","20220208","none","neutral"
"1491194702846382083","20220208","none","negative"
"1491195814727024642","20220208","none","neutral"
"1491196211281690624","20220208","none","neutral"
"1491196426973741056","20220208","pfizer","negative"
"1491196450063093760","20220208","none","neutral"
"1491196493985841154","20220208","none","neutral"
"1491196764698914818","20220208","none","neutral"
"1491196785720627201","20220208","none","neutral"
"1491197353692659712","20220208","none","neutral"
"1491197431291453440","20220208","none","negative"
"1491197491362287616","20220208","none","neutral"
"1491198275080560640","20220208","none","neutral"
"1491199191930273794","20220208","none","negative"
"1491199226055106560","20220208","moderna","neutral"
"1491199245684072453","20220208","none","neutral"
"1491199450869800961","20220208","none","negative"
"1491199884690702341","20220208","none","neutral"
"1491199918027026432","20220208","none","neutral"
"1491200153906475008","20220208","moderna","negative"
"1490741641526886403","20220207","none","neutral"
"1490794064098504705","20220207","none","neutral"
"1490838389469642752","20220208","none","negative"
"1490839049623736320","20220208","none","negative"
"1490839950446587904","20220208","none","neutral"
"1490839976426102785","20220208","none","neutral"
"1490843110334943232","20220208","none","neutral"
"1490848431786852352","20220208","none","negative"
"1490848831537553408","20220208","none","neutral"
"1490849713868144640","20220208","none","neutral"
"1490850402203746307","20220208","none","neutral"
"1490850974411665409","20220208","none","neutral"
"1490851342641811456","20220208","none","neutral"
"1490852277237993474","20220208","none","neutral"
"1490855153959780359","20220208","none","neutral"
"1490868088069402626","20220208","none","neutral"
"1490874124277018629","20220208","none","neutral"
"1490877964921503744","20220208","none","neutral"
"1490883283172802561","20220208","none","neutral"
"1490884656266637312","20220208","none","neutral"
"1490885611414507520","20220208","none","neutral"
"1490889712747560963","20220208","none","neutral"
"1490890088112218112","20220208","none","neutral"
"1490890451242860548","20220208","none","neutral"
"1490891208436379648","20220208","none","neutral"
"1490891295841144832","20220208","none","negative"
"1490891054991953924","20220208","none","neutral"
"1490902581308055552","20220208","none","negative"
"1490904726011011074","20220208","none","neutral"
"1490909410990133255","20220208","none","neutral"
"1490909540992237569","20220208","none","neutral"
"1490912265888878594","20220208","none","neutral"
"1490915334047830016","20220208","none","neutral"
"1490915464926707713","20220208","none","neutral"
"1490916692511592456","20220208","none","negative"
"1490917688167714817","20220208","none","neutral"
"1490921527789129730","20220208","none","neutral"
"1490926984352141312","20220208","none","neutral"
"1490929032304918530","20220208","none","negative"
"1490930415842267137","20220208","none","neutral"
"1490932893782196225","20220208","none","neutral"
"1490935827652030467","20220208","none","neutral"
"1490943952794828803","20220208","none","neutral"
"1490944519537565701","20220208","none","neutral"
"1490945836351881216","20220208","none","neutral"
"1490949934908325889","20220208","none","negative"
"1490950763773771782","20220208","none","neutral"
"1490965012533608449","20220208","none","negative"
"1490965474422624256","20220208","none","neutral"
"1490967876123361283","20220208","none","neutral"
"1490970807438561287","20220208","none","neutral"
"1490970853907234816","20220208","none","neutral"
"1490973330014633987","20220208","none","neutral"
"1490974961473036288","20220208","none","neutral"
"1490976909534318592","20220208","none","neutral"
"1490977558548025347","20220208","none","neutral"
"1490980726380109826","20220208","none","neutral"
"1490982904843112449","20220208","none","neutral"
"1490983724619423745","20220208","none","neutral"
"1490994345360916483","20220208","none","neutral"
"1490994755979079681","20220208","none","neutral"
"1490995521439207428","20220208","none","neutral"
"1490995673369817090","20220208","none","neutral"
"1491007506696773633","20220208","none","neutral"
"1491008740467744769","20220208","none","neutral"
"1491011496624594946","20220208","none","neutral"
"1491020429334843392","20220208","none","neutral"
"1491021911861919747","20220208","none","neutral"
"1491036501223751681","20220208","none","neutral"
"1491082635593928704","20220208","none","neutral"
"1491141397696905216","20220208","none","negative"
"1491129587644137472","20220208","none","negative"
"1491142358586773504","20220208","none","neutral"
"1491143541338214403","20220208","none","negative"
"1491154288873472000","20220208","none","neutral"
"1491154684312428544","20220208","none","neutral"
"1491155089075015681","20220208","none","neutral"
"1491161760027770881","20220208","none","neutral"
"1491165387572285442","20220208","none","negative"
"1491168766193205248","20220208","none","neutral"
"1491168859931672580","20220208","none","neutral"
"1491171842337677314","20220208","none","neutral"
"1491172175629328384","20220208","none","neutral"
"1491172566249410561","20220208","none","negative"
"1491172825184731137","20220208","none","neutral"
"1491174309145956356","20220208","none","neutral"
"1491177827320086528","20220208","none","neutral"
"1491177848849440768","20220208","none","neutral"
"1491178189619888128","20220208","none","neutral"
"1491178378741035010","20220208","none","neutral"
"1491183843986272259","20220208","none","negative"
"1491186554647511044","20220208","none","neutral"
"1491188103515901958","20220208","none","neutral"
"1491181033622237185","20220208","",""
"1491188389097635841","20220208","none","neutral"
"1491191478156414976","20220208","none","neutral"
"1491194879934099456","20220208","none","neutral"
"1491191257414385666","20220208","none","neutral"
"1491195199443574786","20220208","none","neutral"
"1491195337641709568","20220208","none","negative"
"1491194993004130306","20220208","none","negative"
"1491197508391141379","20220208","none","neutral"
"1491197584639414273","20220208","none","neutral"
"1456628783734087681","20211105","none","neutral"
"1478920615813795842","20220106","moderna","positive"
"1481582234570309632","20220113","none","negative"
"1477601163134464002","20220102","none","neutral"
"1484140910682439680","20220120","none","neutral"
"1488015347714502656","20220131","none","neutral"
"1488379885751980037","20220201","none","neutral"
"1489408114818678785","20220204","none","negative"
"1489422658085302276","20220204","moderna","positive"
"1489720501974888450","20220204","none","neutral"
"1489790575155253248","20220205","none","neutral"
"1489896973025292295","20220205","none","neutral"
"1490050091289219072","20220205","none","neutral"
"1490154264299118596","20220206","none","neutral"
"1490212108025610241","20220206","none","neutral"
"1490217987499970560","20220206","none","neutral"
"1490601268016201729","20220207","none","neutral"
"1490614701893378050","20220207","none","neutral"
"1490551146749980676","20220207","none","positive"
"1490648564217028610","20220207","none","neutral"
"1490843180581126145","20220208","none","neutral"
"1490623047866662912","20220207","",""
"1490786995236311043","20220207","",""
"1490863690241163264","20220208","none","negative"
"1490868652240900097","20220208","none","neutral"
"1490868963290796034","20220208","none","negative"
"1490861720134615045","20220208","",""
"1490884959258955779","20220208","none","negative"
"1490941147703054336","20220208","none","negative"
"1490945126528475143","20220208","none","negative"
"1490947455793647621","20220208","none","negative"
"1490962202517729291","20220208","none","negative"
"1490962693758816259","20220208","none","negative"
"1490978701542326273","20220208","none","negative"
"1490990420184432644","20220208","none","neutral"
"1491110366990204931","20220208","none","negative"
"1491119469300695049","20220208","none","neutral"
"1491123228525604865","20220208","none","neutral"
"1491152248738828288","20220208","none","negative"
"1491156980932935681","20220208","none","neutral"
"1491171902210985985","20220208","none","neutral"
"1491172596632621059","20220208","none","neutral"
"1491174806863364096","20220208","none","neutral"
"1491178141620252672","20220208","none","neutral"
"1491180467151724547","20220208","none","neutral"
"1491181280624807938","20220208","none","neutral"
"1491185045427875840","20220208","none","neutral"
"1491185216928755716","20220208","none","neutral"
"1491186288976089090","20220208","none","neutral"
"1491187196011118593","20220208","none","neutral"
"1491190229583409154","20220208","none","neutral"
"1491193137146253315","20220208","none","neutral"
"1491194158505406465","20220208","none","negative"
"1491196450063093760","20220208","none","neutral"
"1491198347566514180","20220208","none","neutral"
"1491200153906475008","20220208","moderna","negative"
"1491200172574973952","20220209","none","neutral"
"1491200189423570944","20220209","none","neutral"
"1491200399126446084","20220209","none","neutral"
"1491200522283487233","20220209","none","neutral"
"1491200845849194496","20220209","none","positive"
"1491200891671646211","20220209","none","neutral"
"1491200653519364097","20220209","",""
"1491200927428136968","20220209","none","neutral"
"1491201303330312195","20220209","none","neutral"
"1491201428316119044","20220209","none","neutral"
"1491201593643237380","20220209","none","neutral"
"1491201396666138627","20220209","none","negative"
"1491201672018030592","20220209","none","neutral"
"1491202346139123715","20220209","none","neutral"
"1491202352065695745","20220209","none","neutral"
"1491202379735191557","20220209","none","neutral"
"1491202558471606272","20220209","none","neutral"
"1491202626004094978","20220209","none","neutral"
"1491202638352121860","20220209","none","negative"
"1491203094851764226","20220209","none","neutral"
"1491203227630505985","20220209","none","neutral"
"1491203794314870784","20220209","none","neutral"
"1491203958458941441","20220209","none","neutral"
"1491203338280800256","20220209","none","neutral"
"1491204018999382018","20220209","none","neutral"
"1491204296578592768","20220209","none","neutral"
"1491204754076479489","20220209","none","negative"
"1491205033341628424","20220209","none","neutral"
"1491204010455736321","20220209","",""
"1491205186442137600","20220209","none","neutral"
"1491205317321015304","20220209","none","neutral"
"1491205334396203009","20220209","none","neutral"
"1491205443364220932","20220209","none","neutral"
"1491205803482939392","20220209","none","negative"
"1491205949188878336","20220209","none","neutral"
"1491206045280399361","20220209","none","negative"
"1491207180216946689","20220209","none","neutral"
"1491207648628609024","20220209","none","neutral"
"1491205962359009282","20220209","moderna","negative"
"1491207734804549635","20220209","none","neutral"
"1491207238413070337","20220209","",""
"1491207749207740423","20220209","none","neutral"
"1491208476642910211","20220209","none","neutral"
"1491209175518437377","20220209","none","negative"
"1491208938507104256","20220209","none","neutral"
